Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
25/07/2039,29.2301,20.2586,26.6994,23.7987,10,10,25.7608,28.4019,10,31.2523,35.3117,56.496,20.7344,40.3814,64.904,39.5599,35.6153,52.5039,45.2522,50.863
26/07/2039,25.2609,16.9855,10,13.9988,35.5659,27.395,10,10,38.0162,27.9024,23.7289,35.6829,38.1686,27.3551,43.8191,46.9665,41.3935,52.3419,68.0989,55.1653
27/07/2039,22.4508,22.7736,17.5771,35.368,31.7034,15.8527,11.9244,36.7451,41.6584,30.8049,43.9969,22.3596,33.4135,44.1422,42.4174,25.5765,47.5047,38.8232,64.1604,47.5727
28/07/2039,39.6645,27.0094,12.4542,21.0346,20.807,27.8678,32.4347,22.9077,34.4152,19.4305,34.5032,14.5733,41.3022,34.7749,37.6799,30.8348,49.0673,44.6698,44.4381,50.2817
29/07/2039,17.3281,10,17.667,14.3899,13.0201,27.7331,30.0832,32.3056,28.3549,33.3994,39.7778,36.8778,28.9216,49.3295,48.146,57.3345,61.9451,32.4108,43.863,54.9578
30/07/2039,12.3352,21.1827,10.2477,11.8246,21.6237,17.6728,21.7857,39.1233,31.4675,18.2296,41.4043,46.0846,61.2573,41.407,41.2267,38.3478,60.901,50.4452,36.337,52.9795
31/07/2039,11.1053,10,20.502,10,28.1617,19.6354,10,19.1136,33.2984,23.49,18.7015,19.8769,41.2283,25.9579,57.9445,48.1269,45.7683,42.6821,36.1096,65.0794
01/08/2039,15.6559,27.4609,21.2245,26.9486,10,20.7738,32.8301,31.4316,25.9365,35.4421,48.5886,31.2112,49.2784,36.4505,50.9722,21.657,37.8241,44.0762,54.2277,39.1918
02/08/2039,31.6087,10,17.4385,33.5154,39.5709,24.6303,36.3063,26.0658,40.9596,40.9568,27.4416,26.4029,35.0016,40.8777,51.1727,45.7033,32.2113,51.5438,28.443,47.7049
03/08/2039,10,16.3014,35.3664,14.6408,31.0464,11.6274,24.7217,27.7947,27.2769,18.5883,42.451,43.5738,47.2464,36.4674,38.2625,22.333,50.3249,48.5805,53.9498,57.4527
04/08/2039,15.1196,10,18.0821,25.9899,45.1385,27.9184,18.3568,44.1631,39.7696,30.7165,23.8697,45.3477,37.0202,33.7668,53.1236,54.7731,45.1625,47.3549,53.7669,34.0697
05/08/2039,23.7915,14.1732,10,10,10.7979,38.5459,20.214,14.167,32.768,32.8236,52.7863,41.388,21.7293,44.963,38.4629,44.8555,41.6811,27.2397,48.6403,43.3322
06/08/2039,13.9251,13.7492,22.0159,22.2037,28.0136,42.7755,39.9767,28.8624,55.1511,18.6259,51.1447,20.2805,43.0682,43.5669,32.2274,60.8127,56.2195,62.0172,42.6447,49.2249
07/08/2039,41.24,14.4336,24.8778,32.7895,30.3923,33.9865,16.6006,36.7012,31.6863,52.5022,28.8465,24.1806,33.4788,34.5359,45.5531,41.5727,45.328,37.8414,45.9725,52.5046
08/08/2039,15.7673,28.8909,27.1275,16.9016,31.9838,33.8307,24.9898,30.1627,16.2342,33.485,27.1448,26.8106,32.7147,52.1232,39.2973,44.039,42.3018,54.6066,48.7053,32.6943
09/08/2039,28.7952,32.3167,18.5808,24.5443,27.9328,29.3835,34.0574,38.3286,38.4544,41.3095,18.7206,58.8566,23.9782,47.358,48.0691,41.9934,54.2998,47.45,49.6863,44.7049
10/08/2039,24.5591,17.9792,25.8169,20.8267,38.0074,10,25.4597,34.2532,17.332,32.1665,31.3378,48.5966,49.3663,49.3166,30.0279,57.1483,53.8758,41.4247,63.7349,57.6295
11/08/2039,19.8653,26.3445,33.0882,33.4603,35.2792,19.9452,33.2516,26.3813,25.3587,13.6788,35.6536,31.8657,35.6769,46.4937,65.2747,48.026,38.0394,45.3262,57.1057,60.1947
12/08/2039,17.5391,14.8925,30.1917,20.8352,32.0505,16.8761,30.9541,25.8246,35.1333,40.0666,32.7131,48.8659,33.8386,32.4608,49.4616,37.1624,34.5661,47.1623,55.6792,57.6771
13/08/2039,24.4903,10,15.2399,30.4237,30.8568,24.5712,16.0092,37.8216,14.0765,27.8614,18.7762,41.2902,30.1419,27.9695,45.4432,61.1682,58.7696,46.1379,54.1737,47.235
14/08/2039,18.4258,26.878,14.6398,29.3322,31.3873,38.1143,44.5761,22.9378,41.7887,28.4286,33.7205,37.5484,39.7369,37.4283,51.2683,36.0955,47.7259,37.7006,55.2398,60.2036
15/08/2039,28.021,10.0945,10,18.5421,10,20.531,17.8089,26.7714,51.6653,29.8806,31.8348,42.6263,32.5528,64.6242,60.6705,36.7137,53.6797,47.1611,63.7894,50.1462
16/08/2039,10.4867,18.989,14.4738,37.4637,37.3932,24.7291,39.804,30.6072,22.867,43.9094,45.6174,49.6651,52.9278,25.2927,41.204,55.3031,47.6714,55.8781,54.961,63.5212
17/08/2039,37.0433,19.5675,16.1919,29.3867,14.7344,15.9018,32.4788,32.3342,36.0609,29.1407,29.8836,27.7334,50.3494,47.504,38.7672,54.7043,55.2424,54.2352,33.6262,61.3096
18/08/2039,24.8079,32.9429,10,25.8242,18.4255,28.6212,25.2136,46.9569,32.4504,35.3426,34.9174,36.7298,46.6769,42.2058,49.2483,27.6859,40.6491,60.4027,64.9242,42.5708
19/08/2039,18.6596,10,23.6778,10,16.4812,21.8106,37.1122,49.4259,24.4404,25.8375,33.4431,43.5878,44.4598,36.3213,36.1653,45.3117,41.5605,35.1031,40.207,56.9735
20/08/2039,19.2632,10,12.4592,25.2286,22.9505,33.4269,27.0402,29.3197,37.8845,18.8105,37.2234,35.4464,32.9152,46.0418,33.2663,42.6303,43.0681,55.3835,46.9294,46.3628
21/08/2039,14.1514,26.0313,12.5871,10,24.1132,12.1519,14.2824,20.8523,21.876,20.6858,48.1067,16.6028,40.0444,30.6983,43.9408,38.1713,38.5599,69.9661,55.8189,59.2926
22/08/2039,24.2203,22.9472,37.2153,12.7835,10,37.9513,30.2777,33.121,10,26.8584,29.0755,35.4558,45.4522,23.9117,52.9323,19.332,41.3199,51.6671,63.139,57.2317
23/08/2039,19.0186,28.893,25.3032,10,31.3973,13.9111,24.714,27.5721,35.9477,42.6175,31.5076,30.41,42.79,45.9372,66.0586,47.6581,50.2693,37.9299,57.4421,44.0869
24/08/2039,32.9218,23.122,22.9269,11.8262,19.3884,34.736,29.4346,31.2571,34.7539,43.0607,27.3006,22.5215,30.1795,42.6368,41.0461,54.3761,31.8146,46.4395,49.1919,48.8794
25/08/2039,10.5001,10,10,19.3488,39.3548,10,22.2459,40.3378,28.989,29.6947,28.9016,37.6743,57.9652,49.3686,30.8536,45.926,35.4032,50.5013,49.1368,67.0538
26/08/2039,12.1999,26.3449,10,10,23.826,20.7015,33.7985,18.0072,25.1377,28.9765,37.2077,23.6736,31.6056,49.7834,56.4689,57.9115,34.7911,56.8981,45.9263,44.0875
27/08/2039,10,13.9278,16.6344,26.3461,14.6196,39.0497,27.135,34.5425,53.4925,36.1146,47.0458,44.2031,44.7912,22.9302,64.11,42.4648,53.1368,49.1681,70.4626,62.9483
28/08/2039,10,23.1982,21.989,18.2952,24.1561,25.0422,21.8942,40.222,19.6571,21.9826,17.4622,40.7846,49.2865,31.5665,50.1552,48.2187,42.7238,54.6126,59.0587,64.6917
29/08/2039,10,39.4813,12.4514,13.3609,16.4148,16.5444,40.4685,21.1021,42.3376,37.0332,19.5335,45.478,38.0587,41.8416,41.8872,39.1886,48.5226,35.9631,49.1168,52.2017
30/08/2039,24.4293,10,17.5974,28.6671,14.5534,42.7254,24.1638,35.8271,22.0898,28.6827,27.2037,39.833,21.5032,37.5072,43.6871,50.4538,18.7342,41.3214,59.7232,53.4326
31/08/2039,14.1322,10,25.4976,44.1754,29.5318,23.9634,49.2173,28.6598,36.2146,45.6871,47.2635,34.9346,26.2226,47.5143,53.9259,20.0741,43.4944,53.718,45.8381,22.5827
01/09/2039,10,28.6091,26.452,18.8888,49.3413,25.9748,54.0429,40.1476,50.0905,26.4631,56.7144,37.2139,52.2325,27.8841,38.6607,39.9992,47.4851,50.3084,37.0045,51.3843
02/09/2039,23.9505,24.3138,19.3996,34.9097,19.909,27.0805,24.1711,40.2303,19.5187,36.1551,38.2756,34.6279,38.9924,21.7749,35.9396,46.7193,53.3055,45.8175,59.1922,61.6415
03/09/2039,14.9719,39.9588,18.4623,11.8177,17.1586,22.4437,41.8025,31.5839,37.6182,48.4066,10,35.0697,49.4399,30.0051,26.2029,37.5167,44.7884,58.2472,53.6962,60.9281
04/09/2039,25.8739,10,10,10,15.9154,19.1098,14.1919,37.0954,23.9775,44.2233,28.1939,37.429,41.2329,29.542,43.9185,58.8091,42.3062,39.3732,38.9309,52.3779
05/09/2039,25.6781,10,39.3991,13.1347,10,23.363,30.9672,29.0052,32.7707,25.5764,29.0461,49.8313,29.5043,43.5624,56.5084,46.7569,41.8964,49.0251,45.6154,38.4748
06/09/2039,15.8026,16.3177,26.3612,10,22.7906,21.6233,31.8314,27.1747,44.2916,48.4424,34.1261,20.1967,20.5467,45.1169,38.0944,50.7553,52.7892,31.7414,42.032,46.3181
07/09/2039,27.5252,17.259,19.89,24.1222,10,11.9754,36.4075,37.5373,34.8102,29.2358,21.129,26.7858,48.9855,25.4875,29.5817,55.8759,42.6607,55.9379,45.601,64.9457
08/09/2039,20.9114,17.7503,28.7446,25.874,26.3582,27.1041,44.5177,23.8735,37.4205,26.8535,38.6837,39.6846,33.9496,44.7908,28.1607,49.2647,51.625,57.1371,55.8912,43.2323
09/09/2039,21.8265,41.4937,10,15.619,22.939,26.7662,26.2717,18.8746,18.666,20.1191,37.8216,26.2458,39.4374,30.5318,45.2748,52.1399,43.5804,65.5773,65.4041,55.6967
10/09/2039,18.4075,12.3262,10,22.6521,30.4067,25.2769,33.0257,16.328,38.895,40.748,42.815,29.412,21.8923,51.539,42.9583,55.1567,42.4453,51.5288,65.6535,33.8522
11/09/2039,15.3562,42.4997,13.9346,23.3318,21.3676,17.975,20.039,10,25.9274,45.8525,50.6857,55.8298,41.1014,30.8497,51.2856,43.3836,44.4073,37.7187,52.2293,68.555
12/09/2039,12.9015,24.7652,24.9377,10,31.1847,25.2545,11.3111,41.491,17.2666,38.5706,29.1098,47.1476,22.1414,31.8298,42.6253,57.358,38.5814,53.4061,50.0038,58.7266
13/09/2039,10,17.405,10,20.992,20.6275,42.6673,33.999,16.2,31.9243,32.1514,29.6507,41.0346,47.6201,45.5933,46.6788,30.9787,52.3061,52.108,51.3153,66.9973
14/09/2039,10,19.0705,10,18.5612,10.1395,20.8458,21.6207,30.7206,31.5345,26.205,30.4351,32.6478,45.1584,55.5611,27.7299,57.2117,27.6932,58.8721,49.6301,53.1466
15/09/2039,16.9003,14.7967,19.8718,32.5186,22.9085,52.3604,42.9824,21.602,20.63,35.3944,17.2103,27.7864,44.7483,47.1026,35.0432,44.638,45.0199,53.9295,46.4001,35.5278
16/09/2039,29.8137,27.4089,23.7761,17.0927,27.4422,30.1441,31.3765,34.4809,35.3841,45.71,60.3932,62.5242,43.9859,30.6158,46.1209,42.0738,40.1231,38.5633,34.4858,63.0183
17/09/2039,10,10,20.9115,12.8769,44.6534,23.3742,24.06,27.7534,33.03,15.514,11.4133,49.5318,40.7927,44.4424,44.8002,38.2777,26.0768,52.418,54.0283,48.1564
18/09/2039,10,19.3305,32.0972,29.721,10,12.9811,13.737,10,28.9551,38.3479,14.7408,32.2898,23.4484,45.6289,50.1666,45.4545,64.8557,49.8706,39.7263,57.449
19/09/2039,16.691,10,19.9494,40.923,22.3691,31.341,19.9499,19.4119,24.9569,43.4032,42.9452,43.3895,31.6154,37.5755,29.9297,70.0663,37.4549,47.0137,41.0859,46.2449
20/09/2039,30.4271,35.0937,34.3481,17.7144,26.0456,25.1393,22.5422,30.0503,40.8112,31.2555,19.2395,26.3324,33.7652,48.0149,48.6653,48.5952,36.6527,67.7468,38.468,60.1235
21/09/2039,19.0841,20.6612,18.4693,22.4241,24.8625,32.993,34.4971,22.7224,28.6931,30.9705,29.6729,36.9506,48.216,31.8931,50.2903,56.3332,50.055,53.5801,64.2826,53.2038
22/09/2039,23.1012,33.7734,19.8385,23.3236,25.7325,11.2181,31.7515,29.0327,42.405,37.7542,26.7686,39.939,25.6598,41.3174,51.6726,32.7561,40.608,42.3061,53.9091,46.0236
23/09/2039,10,10.3243,31.9253,32.1778,23.772,30.9758,41.4631,53.0705,43.5669,30.2243,49.3297,10.1992,38.4619,25.3075,34.9175,30.2428,61.368,48.3025,52.6201,50.0458
24/09/2039,10,29.7594,10,36.1785,12.6325,17.9805,18.4437,14.6691,37.9922,51.3934,37.2496,17.8273,27.2374,56.9607,39.4275,21.9742,38.7205,66.6838,45.1093,49.2559
25/09/2039,16.3473,10.3735,20.4064,23.2216,15.0314,21.4598,47.7843,31.915,21.6409,43.1213,25.6442,42.9605,10,47.3359,29.9122,34.4846,39.3249,60.6507,49.274,41.8007
26/09/2039,13.0741,23.6446,16.8826,32.1618,10.3438,35.4524,39.9501,51.8589,28.1552,13.6868,36.4493,35.9122,43.5278,47.6155,44.6303,31.4638,55.9605,57.6983,57.9622,67.8658
27/09/2039,10,47.6354,26.5894,29.5094,28.6138,17.1693,10.8609,30.356,27.7096,42.2071,28.3253,38.0247,38.1696,34.913,49.6505,55.3521,45.0627,37.3109,13.8312,57.3274
28/09/2039,20.9715,10,10,16.2764,46.108,28.7349,10,39.9302,30.8202,42.9511,50.7679,54.4734,34.258,48.0873,40.1619,53.5746,39.9091,48.1116,45.1173,45.0887
29/09/2039,33.7442,13.596,30.2998,38.5011,13.1476,32.9943,48.4109,43.4979,43.8233,34.8106,21.9177,44.0971,37.9038,45.3213,52.3956,53.4992,45.8599,42.2077,66.6252,61.4458
30/09/2039,10,22.1062,20.732,25.9763,10,25.677,25.8506,23.0378,35.1213,37.9409,24.8991,48.9865,47.9492,38.2138,59.1079,48.5045,32.0248,52.9151,40.2441,38.2334
01/10/2039,18.1616,16.1389,10,17.5249,27.1556,16.057,41.2631,16.4519,17.0136,30.7922,42.5209,51.6118,20.4821,31.7933,48.8033,44.2369,42.1074,48.5889,46.9283,44.6999
02/10/2039,31.9887,10.3941,17.3509,10,17.4746,32.1544,29.2625,34.5744,20.0538,16.6956,49.3951,36.1081,46.8287,54.9713,43.5136,56.0962,22.0837,44.6249,57.1666,40.3564
03/10/2039,10,32.8663,46.4084,25.0057,36.3798,23.8784,14.4842,27.8436,45.8048,27.8458,31.3153,37.7249,61.1037,36.446,68.6347,49.9402,43.4925,33.9497,45.9696,43.1372
04/10/2039,19.4334,17.0833,37.507,16.9864,34.454,35.7376,10.8141,12.0754,33.4966,35.4282,53.3903,15.4308,47.142,33.6999,46.6761,29.1998,41.6647,53.4099,46.5747,61.8885
05/10/2039,27.7489,14.7151,27.0891,16.464,39.6035,28.4479,27.2471,35.2191,27.9669,35.0792,31.9456,21.1352,46.0266,40.78,17.2834,33.9229,40.0342,44.6353,63.5831,34.4554
06/10/2039,20.8749,10,10,35.0142,18.7428,40.3356,23.8245,31.5878,44.4541,23.808,55.9385,24.982,39.5329,28.8996,26.6234,46.0409,55.9275,31.8768,48.2936,58.7737
07/10/2039,15.5411,23.3148,27.4709,26.7044,30.5027,23.4223,37.8975,20.3759,38.4268,43.0619,19.7035,49.9089,48.8739,35.8891,37.6071,32.863,33.6946,40.1187,49.2887,33.5653
08/10/2039,37.139,29.57,20.3328,24.8014,17.7712,40.6913,30.2494,29.2589,44.599,16.2944,26.7089,29.5644,47.9339,43.2195,35.2246,26.9421,60.1622,62.7245,42.714,49.1836
09/10/2039,16.5363,31.1263,39.956,12.3793,10,12.5628,18.3798,28.2728,22.7301,26.4039,28.6642,57.2526,35.3794,48.7471,41.5821,45.1794,50.618,56.8222,38.5186,53.965
10/10/2039,10.9072,28.9208,22.7152,18.64,25.7727,32.0507,41.797,39.7143,25.0795,22.8543,31.5203,65.0534,35.0543,31.2744,55.6864,27.0634,36.7429,50.5384,46.0667,65.2604
11/10/2039,10,17.9411,29.7161,10,25.5234,20.6244,34.879,23.4583,28.8304,33.4016,33.299,51.1314,38.1607,39.0802,51.0711,46.158,41.5029,55.1059,45.2874,34.4363
12/10/2039,15.0197,10,17.9572,28.9408,18.6464,32.4674,43.3823,39.2784,42.9403,27.8545,35.23,42.0322,36.0155,31.0614,56.4171,41.6633,49.8767,56.5066,32.8353,50.0478
13/10/2039,10,20.2025,19.4634,22.6255,23.0107,31.2769,11.6778,28.8294,11.2931,54.3359,33.6322,21.6043,40.3535,32.9831,35.8292,51.2685,55.1675,65.9748,61.2082,50.1889
14/10/2039,37.6608,13.8387,36.4462,26.6084,16.4444,46.7487,28.2654,44.6085,21.8087,21.9411,45.3849,15.6092,18.5539,47.3919,48.4653,48.3418,31.2226,44.4704,59.1023,45.5326
15/10/2039,10,12.2953,25.6454,29.1844,28.4827,36.206,21.2857,13.1962,28.3037,41.6256,45.704,46.1914,42.0034,52.1206,42.7393,29.2542,40.8164,31.4617,49.4761,49.0365
16/10/2039,26.3035,23.7753,10,24.1549,31.5159,28.6954,30.604,33.9786,46.551,44.5793,31.2324,35.4041,34.3645,41.7305,39.5373,45.5467,43.876,47.2931,50.5017,51.565
17/10/2039,15.5041,22.4981,10,13.5449,29.3513,43.5314,10,22.2192,30.6161,10,33.5993,25.6934,37.0195,50.337,41.7883,43.1909,63.4111,52.1151,35.2427,54.0248
18/10/2039,16.0169,17.4951,10,24.8466,25.6303,33.9425,13.2199,27.8418,34.6439,44.8604,32.9186,38.1854,25.3496,41.6474,42.583,59.2859,59.4107,46.2041,62.1773,27.4021
19/10/2039,25.5443,15.211,36.2382,22.0749,49.9806,17.6577,41.2216,23.6778,39.7864,38.9858,30.9876,17.8553,39.6185,30.0936,44.0832,31.4838,34.9869,46.5566,32.7589,46.393
20/10/2039,22.1243,28.3459,10,19.6796,31.8163,23.9174,41.4627,10,39.0077,40.5194,30.0332,60.1002,20.2832,40.4632,55.2373,43.6169,63.1267,46.6531,45.9725,55.9405
21/10/2039,10,19.2313,28.5882,30.2658,17.7473,29.8368,24.8635,32.9347,29.6687,34.0914,29.0196,11.0275,44.5898,45.7758,30.4336,31.5891,41.8688,62.7261,32.154,64.3504
22/10/2039,18.7132,18.9226,28.17,21.3397,15.3597,25.7307,41.7855,25.3635,38.8786,31.7916,25.5748,40.0593,38.7085,23.9954,28.9758,47.1271,54.1018,36.8188,59.6206,66.6168
23/10/2039,10,10,26.4883,21.3723,26.1091,24.8268,32.5615,19.8408,20.5221,21.2119,29.7281,47.5865,45.1237,36.0709,35.504,37.6134,48.0433,32.4167,57.6925,69.1464
24/10/2039,19.2365,24.9815,32.0619,29.1809,22.3366,26.2494,27.1011,24.0008,17.708,23.7879,32.0403,47.509,35.9203,37.2702,34.6025,47.094,48.0823,45.5866,42.6397,39.806
25/10/2039,35.8061,20.5327,34.0972,11.6685,33.7437,42.1521,20.6544,26.8959,52.0677,33.1965,23.1893,26.2825,50.9596,10,37.0674,42.5766,39.973,42.4376,34.0092,44.6281
26/10/2039,22.6982,10,13.8257,25.2848,10,38.6829,32.3082,17.6571,39.8363,46.6012,35.3463,43.14,40.8414,33.1538,40.2064,60.0414,31.5845,48.4831,51.0375,54.6964
27/10/2039,12.4319,26.8508,14.5477,29.5641,20.3204,24.3667,10,40.9686,32.1499,38.3663,44.4119,34.0837,47.4828,47.7038,41.2297,50.4759,28.3992,43.7367,42.3854,49.5947
28/10/2039,10,18.67,10,40.3668,10,17.8305,22.0992,30.4158,26.0338,37.0735,25.8894,45.9674,46.0146,38.823,35.8031,49.3135,36.7189,45.0368,50.6236,41.411
29/10/2039,20.3515,26.2669,23.5334,10,30.3759,26.0771,27.908,25.0821,43.722,53.5224,48.5608,29.3883,35.0351,40.2038,36.2516,35.9515,35.9632,66.494,43.1528,49.5599
30/10/2039,29.3588,28.8342,21.5024,19.9104,22.3489,20.1196,33.6662,16.1299,19.3677,45.6642,39.6786,32.4661,47.4465,31.9242,50.4987,24.9852,41.0926,40.9557,57.5772,58.3666
31/10/2039,10,23.0295,13.2698,30.5153,23.5077,11.2693,29.3526,33.5956,30.2405,14.6129,23.5679,40.6061,47.3216,18.8107,50.9586,46.7724,38.5336,47.3272,41.258,55.789
01/11/2039,27.9179,13.6266,25.058,31.8743,53.5644,24.8842,29.5865,22.9718,28.4887,24.6362,46.5195,36.9059,24.16,44.5775,50.941,28.7681,34.0656,42.3313,46.9841,53.9541
02/11/2039,10,31.5038,22.644,37.3467,38.9082,19.845,37.9877,16.2628,28.4749,24.1334,31.4762,17.0057,32.8075,31.3745,40.4519,39.8576,60.0517,54.8185,56.3783,31.7758
03/11/2039,21.3262,23.1404,10,28.8164,26.714,29.125,50.0889,33.0569,33.282,29.9287,26.6943,46.0208,43.0504,42.969,39.1854,48.3587,49.2042,38.3486,39.4071,39.9618
04/11/2039,38.1821,16.5378,10,29.6854,45.0398,27.3939,28.1248,22.215,30.5292,40.4687,36.3891,34.7882,45.8608,53.3974,38.0979,16.8487,65.1618,49.9314,43.9999,54.3033
05/11/2039,16.671,26.0051,24.7598,30.5626,27.0247,38.4773,35.7728,32.9475,30.1357,48.729,34.568,45.441,23.6906,24.576,26.414,36.6377,54.571,37.4581,55.8201,50.3462
06/11/2039,34.9412,25.5223,16.5781,32.1557,23.8274,32.6518,27.091,14.1335,10,50.4043,37.4889,31.9681,41.2755,48.1092,29.1611,34.9868,40.8456,51.8822,49.3354,60.8773
07/11/2039,20.785,11.8474,20.9677,19.9813,20.0966,14.6238,24.1497,27.2228,34.8202,23.8519,22.2015,25.8379,24.2997,46.0991,38.5315,55.3843,42.3696,39.1499,53.2408,40.9573
08/11/2039,23.2589,26.5764,12.748,24.0758,13.3739,10,39.5413,20.2546,28.5675,33.8148,15.1696,49.8454,35.3741,32.9845,49.3246,40.0522,42.8853,45.8864,53.3967,21.7691
09/11/2039,34.3975,23.7796,10,17.7585,10,19.8428,16.1138,21.8337,26.3369,49.2263,32.1647,45.4776,40.1005,38.2005,60.4893,52.9758,58.5712,44.9943,59.4548,44.4843
10/11/2039,12.3614,28.4702,23.2658,25.9818,31.6397,32.7514,20.6403,10,33.1318,15.9599,54.7255,29.657,41.909,36.3544,22.4727,49.985,36.5957,29.5394,57.7066,46.3453
11/11/2039,28.5068,12.5469,19.0091,17.273,34.1468,29.267,34.4053,45.05,45.5671,31.1291,32.9451,57.5572,51.1015,50.0906,42.1548,27.8224,52.6236,55.4672,61.5149,53.7032
12/11/2039,27.8256,10,32.1364,19.9368,10,23.8953,38.9278,34.3102,38.1352,16.3845,15.9224,43.4558,43.6022,20.7836,57.0817,42.7734,60.9898,45.0261,39.2556,43.8694
13/11/2039,22.669,10.1038,27.9875,10,35.6138,18.3449,36.8158,39.1745,42.7716,46.5907,34.5379,35.4155,45.5059,48.4035,46.1723,49.8039,56.0635,43.6992,48.3095,59.5407
14/11/2039,32.978,15.2608,10.8178,20.2392,16.084,38.7397,29.0608,27.0941,34.7613,29.7504,36.6712,31.3028,33.9368,36.8899,41.2591,57.574,48.9948,49.4032,53.6078,58.1186
15/11/2039,27.3859,10,27.2458,14.7389,13.9737,23.0485,42.2439,29.8356,27.6627,36.5771,53.1882,34.717,46.37,48.2234,44.1461,48.8606,27.0375,37.4461,48.0536,71.1301
16/11/2039,10,41.7456,13.5564,22.2553,33.4991,23.2873,33.986,10,40.2748,11.836,41.9181,45.1398,36.452,40.9251,52.7607,43.4979,42.1202,41.4527,24.5535,54.5475
17/11/2039,14.2262,22.7516,18.7263,19.0357,37.1712,11.9783,47.8495,10,21.9622,20.947,54.0575,38.1821,33.7066,27.4866,54.4455,37.7125,56.341,59.7286,45.6771,48.3437
18/11/2039,26.1499,19.1219,32.7503,27.8409,10,20.3414,11.4647,29.0531,10.0357,27.0597,25.8609,38.252,43.6002,41.9482,40.9642,60.2183,57.0281,32.6977,30.712,61.5952
19/11/2039,21.9851,14.7727,19.1861,16.4459,23.2937,25.0104,26.7918,20.4024,36.6938,15.9072,37.3505,13.7126,37.8467,32.4139,53.3894,39.5168,52.5067,34.4811,50.1668,58.6505
20/11/2039,34.5407,27.0824,10,14.3558,19.3448,10.471,32.0891,34.8374,32.3527,19.604,54.0162,36.2532,48.3143,46.3957,46.5575,47.1187,25.4434,58.1583,55.6411,72.389
21/11/2039,29.1018,28.3972,22.6987,18.755,28.0445,32.3949,16.7626,19.7557,25.4224,54.6826,28.1762,26.362,32.8971,47.6601,26.947,54.3721,37.5495,40.2336,55.5035,60.7838
22/11/2039,31.5474,41.6923,42.7236,21.7397,16.2966,19.4774,33.4902,29.0353,22.522,35.3455,21.1054,44.3775,32.0046,45.7109,44.0754,52.0284,45.1936,26.5265,48.8289,44.2508
23/11/2039,15.9238,37.3952,20.0272,18.5535,18.6058,19.9456,16.3395,30.7804,30.819,48.7372,27.8025,48.702,53.0197,37.8353,36.2407,36.9589,42.2513,65.1212,48.5338,52.89
24/11/2039,13.8769,10.2652,34.5247,16.0642,26.6671,20.7229,33.9678,37.3816,42.9675,44.3285,27.0157,33.4889,23.9117,44.3412,47.2132,36.8919,40.5311,38.6512,55.1634,40.2668
25/11/2039,19.4753,10,39.4758,10.4901,10,20.1649,23.8614,53.1163,32.0758,21.4896,29.6541,36.8975,28.9952,32.6687,49.973,31.304,61.3152,47.0537,27.4721,61.8601
26/11/2039,33.236,10,36.3245,10,40.1173,25.6975,62.7703,31.8371,26.6059,31.9452,45.0688,46.6554,55.2173,37.0464,29.1731,47.1168,44.3787,62.7295,49.5684,42.194
27/11/2039,18.2608,16.7232,15.3946,35.1727,33.083,27.7992,33.3436,18.4666,36.0282,24.5963,51.9893,43.2559,42.797,29.4,39.143,42.4036,46.9845,40.0896,42.0578,55.0255
28/11/2039,23.2385,18.4558,21.0891,14.1171,26.0257,29.8836,32.2927,40.6657,26.7694,43.2052,39.0891,17.9392,26.6838,39.5537,55.1676,34.4357,39.5909,52.9149,49.159,36.661
29/11/2039,10,28.893,10.4818,26.5676,39.4882,10.5437,27.4772,28.6749,33.2407,40.383,30.4839,21.4467,52.3624,39.9276,32.0868,48.0416,61.0955,43.6812,54.3214,53.6663
30/11/2039,10,23.4601,10,26.007,40.3525,32.2137,40.0849,29.8312,19.7903,42.0791,25.8719,32.8275,47.8374,40.4922,35.868,47.3468,57.8178,51.1566,58.0654,41.1608
01/12/2039,10.6976,16.9243,10,25.0847,23.9408,28.2595,17.539,16.2747,44.5894,27.8308,39.2544,42.9738,44.5776,49.9877,27.4936,29.9779,43.563,32.5622,58.8264,53.1776
02/12/2039,15.5334,34.7497,10,23.0043,39.9375,30.9596,14.5605,24.4301,43.1415,37.7096,16.9217,31.9952,38.2969,22.8855,49.7476,38.3818,48.8042,37.1131,52.7175,28.7052
03/12/2039,16.1537,18.897,16.5242,30.5616,21.1168,45.3006,17.4071,29.9526,23.1337,29.7745,50.9065,11.0065,18.06,43.7713,47.4355,39.4496,40.3697,48.6461,50.7376,60.4314
04/12/2039,30.4364,19.0282,25.7677,42.1489,37.1472,20.7908,23.6305,13.3302,46.1594,38.8923,38.2442,37.0663,27.395,49.7969,48.5734,65.0107,69.086,64.7361,31.0715,59.585
05/12/2039,18.2785,10,10,23.8803,27.9043,19.2732,24.9533,23.6216,18.2126,42.7284,26.5009,44.7695,55.2136,34.5922,57.4087,35.2726,60.3552,61.0491,47.2465,59.5168
06/12/2039,10,28.9897,11.4218,22.2685,13.3608,32.058,28.023,32.7647,24.6501,19.4835,25.1168,45.6306,35.9828,41.8574,43.2749,43.3577,65.9349,40.36,23.3654,36.3405
07/12/2039,10,17.5816,33.0664,28.5308,22.1029,24.5303,18.2461,25.5273,22.9414,32.1582,51.2086,47.7658,46.6634,30.1392,33.9033,35.3095,45.7581,39.9679,44.0427,44.1328
